,ih_class
7869,0.39089971677070673
7870,0.4288800016781221
7871,0.3393835477736515
7872,0.38608228775488973
7873,0.6136976358155662
7874,0.48884233604703903
7875,0.271467249360675
7876,0.3319118702720662
7877,0.3169947936921528
7878,0.46728712048620613
7879,0.5863241261689596
7880,0.35829823222197205
7881,0.7113994266945719
7882,0.4472554878624585
7883,0.3198478390870892
7884,0.3348191532704133
7885,0.5940730364502724
7886,0.5161344730402454
7887,0.36537835890876447
7888,0.6533618685303884
7889,0.41047752230304424
7890,0.6505266662657491
7891,0.4711871585521048
7892,0.5253144282587338
7893,0.3422279871046368
7894,0.3408053554549743
7895,0.7402544614474875
7896,0.3183285840573638
7897,0.2683712929861068
7898,0.5359541031915283
7899,0.46384808788709164
7900,0.3742132809160209
7901,0.37944523725134355
7902,0.5864896585714121
7903,0.31492078384266253
7904,0.27663360567052603
7905,0.4526658574225955
7906,0.32875398225280755
7907,0.5779202489470657
7908,0.3163366326572061
7909,0.5586026874259348
7910,0.42423798673990604
7911,0.33102853500215035
7912,0.48614082450104984
7913,0.4016190736840894
7914,0.4320181991306463
7915,0.42759135803194287
7916,0.3606376143965035
7917,0.7222741375339093
7918,0.5202826793330992
7919,0.5190494179247357
7920,0.19087496089786354
7921,0.3170998333880755
7922,0.494969271244459
7923,0.4620654730959015
7924,0.26353414453198937
7925,0.43624929486673286
7926,0.46953341593887615
7927,0.36558115634618743
7928,0.36172804107249396
7929,0.4397972189703616
7930,0.3733215354092226
7931,0.40197125304886255
7932,0.3747891039703605
7933,0.4674273766009136
7934,0.49135547952335906
7935,0.32006443200692564
7936,0.4698643852318982
7937,0.594163816149003
7938,0.4184550143266188
7939,0.30053373839894476
7940,0.383740147523604
7941,0.48314523004305643
7942,0.6763927007382583
7943,0.503080754810248
7944,0.3479794880240979
7945,0.3379561142427926
7946,0.4960960185906715
7947,0.466291947362573
7948,0.6604006944898767
7949,0.31241064573153193
7950,0.41667286993757446
7951,0.401300275684762
7952,0.31769314614416777
7953,0.4025820924460873
7954,0.4559202755602265
7955,0.40008121385856904
7956,0.40090669769435516
7957,0.4546523656315543
7958,0.26666332861921577
7959,0.632962388896441
7960,0.37753680271910833
7961,0.5200661887012074
7962,0.46740784612797637
7963,0.367706872782056
7964,0.7094093360475472
7965,0.4736557051504904
7966,0.40911467041726957
7967,0.3524952819822723
7968,0.5470979008153521
7969,0.5793278818095345
7970,0.4735663754246207
7971,0.6941201385076592
7972,0.5777843319032704
7973,0.40212439156072116
7974,0.48330689509442515
7975,0.33936766416943337
7976,0.48684032193516513
7977,0.5307020078135805
7978,0.309177197115057
7979,0.4594840392913272
7980,0.7178387301874449
7981,0.4535321541883928
7982,0.41794104362133955
7983,0.4341030116417383
7984,0.6521541561051132
7985,0.32901346472252424
7986,0.37596904585208873
7987,0.33759520177675123
7988,0.45083881584965513
7989,0.48514739824507047
7990,0.28305819149852207
7991,0.34129791824370914
7992,0.5466186512042008
7993,0.28431664550103863
7994,0.2952611954132714
7995,0.3690351982763948
7996,0.3279269019417041
7997,0.4213775122763914
7998,0.36737336321189606
7999,0.3471144973567616
8000,0.4761603801439386
8001,0.3935489272807588
8002,0.3297084128028184
8003,0.5002424990013714
8004,0.4914413686946842
8005,0.28695474377632096
8006,0.3474944379887059
8007,0.42723561674854293
8008,0.34582336859753016
8009,0.4787723362881794
8010,0.41981640238645207
8011,0.6102740406168862
8012,0.6637313719586913
8013,0.30454098490216586
8014,0.45738645705453956
8015,0.5903204701113317
8016,0.5169017947212803
8017,0.4658378584891031
8018,0.39972857837411313
8019,0.4963653123870061
8020,0.4863784359422734
8021,0.4020496038409322
8022,0.3003310204867194
8023,0.427084985149129
8024,0.31600527930578914
8025,0.36593185161150754
8026,0.3336946275978272
8027,0.34606530349206627
8028,0.3003461529443269
8029,0.35575089548315114
8030,0.54989928657493
8031,0.35715577769601436
8032,0.5205388653505072
8033,0.4240955471898248
8034,0.3367423205297549
8035,0.3200014369388815
8036,0.3846014890545951
8037,0.28105069741800043
8038,0.5476248365600876
8039,0.5027983324503418
8040,0.36946684447448946
8041,0.4366303844049193
8042,0.5307547459060299
8043,0.49293675820626526
8044,0.29471919484591663
8045,0.5254451878459989
8046,0.2718429322695256
8047,0.6441503071016471
8048,0.3723421591199422
8049,0.4107902856834972
8050,0.341707790222572
8051,0.31121702447715205
8052,0.4967138531755368
8053,0.5029423332970411
8054,0.5011681623861902
8055,0.3924518776797834
8056,0.3377182494507515
8057,0.4258957683290522
8058,0.3138185648423272
8059,0.5502615675668654
8060,0.4070588961809965
8061,0.48733733174567734
8062,0.6100952689313002
8063,0.4565055428278121
8064,0.2910047463135495
8065,0.43990767055423863
8066,0.33867249238692376
8067,0.5085667727790618
8068,0.42934759266157696
8069,0.402773078914525
8070,0.7268540913485644
8071,0.33996300840314997
8072,0.3821735157527039
8073,0.5205591361429484
8074,0.39496766470532074
8075,0.47972222220924704
8076,0.30341691722786296
8077,0.5092873305646959
8078,0.7178347014872842
8079,0.582334024607399
8080,0.5142560651224555
8081,0.3329772488467503
8082,0.3415965783703481
8083,0.45277593060491655
8084,0.51293620487168
8085,0.28972653304229484
8086,0.5350979130712838
8087,0.6575986850875362
8088,0.510726829662945
8089,0.4886793378233121
8090,0.3846994709190858
8091,0.3246821362680186
8092,0.5140998484868665
8093,0.275532923633124
8094,0.4140670630785118
8095,0.5914236471886235
8096,0.4424434808089813
8097,0.6669659966870672
8098,0.42155591025269995
8099,0.29914769299238214
8100,0.3164247403340477
8101,0.33711519465809453
8102,0.4998056555638466
8103,0.30120748042394857
8104,0.48375702863520814
8105,0.31991538408866804
8106,0.41679061818292623
8107,0.4474062449710953
8108,0.4755011154295435
8109,0.3194769311072535
8110,0.40389656286434944
8111,0.42644375286369995
8112,0.43944023797160586
8113,0.31140757911768235
8114,0.7471206182268779
8115,0.5193543047156771
8116,0.3941212383872011
8117,0.5064161237545572
8118,0.577721198740736
8119,0.48740232176155657
8120,0.42147670900444695
8121,0.3829121999606697
8122,0.5207273335530104
8123,0.432829779646124
8124,0.319346472357192
8125,0.34110194904241287
8126,0.3718579692165376
8127,0.5469329184695016
8128,0.37817096873640293
8129,0.5825231955989522
8130,0.4662302940768569
8131,0.37142140973609783
8132,0.46198141941806253
8133,0.6471192373825287
8134,0.49455991879139566
8135,0.7062009446895937
8136,0.4064372673028126
8137,0.48195515688324425
8138,0.539084488072816
8139,0.6440778970771793
8140,0.3774475021463005
8141,0.5325227037390854
8142,0.5146529881252998
8143,0.5339672328791183
8144,0.5179885391294778
8145,0.4834629046196746
8146,0.5032690377005613
8147,0.6080848462404809
8148,0.37870006494473146
8149,0.28133393637862303
8150,0.5028975596631997
8151,0.24291605956124288
8152,0.3054276672673229
8153,0.3829345949391538
8154,0.5726679852812784
8155,0.297444268016259
8156,0.4825419304914758
8157,0.4939685968196626
8158,0.3356246390563117
8159,0.35964946302264633
8160,0.7233106715013214
8161,0.5637972907993244
8162,0.32171100682082737
8163,0.2892629086173537
8164,0.2968981115665191
8165,0.34612357261434795
8166,0.5046573515694243
8167,0.5843315203600102
8168,0.39873200976527623
8169,0.28626766189576225
8170,0.43801272407613967
8171,0.6551880940554045
8172,0.43823949820430347
8173,0.2899620845294068
8174,0.34808869405293424
8175,0.519770032091673
8176,0.29590708791583026
8177,0.3746125319308633
8178,0.28357169738481763
8179,0.39431152935632874
8180,0.3130694853732975
8181,0.47508431139573787
8182,0.3403615019728316
8183,0.3654723221688653
8184,0.3091607991606782
8185,0.36697336505928585
8186,0.7359012599536577
8187,0.3713755707597306
8188,0.5227756221227358
8189,0.3418608850163133
8190,0.6522913488800375
8191,0.35821730929260226
8192,0.32088915850571254
8193,0.2919961318944397
8194,0.6548074602185858
8195,0.519668639306354
8196,0.32237372458780006
8197,0.3480252054647429
8198,0.4371804112992566
8199,0.34969718857667836
8200,0.47390630428266695
8201,0.5039821209172417
8202,0.40881025367277213
8203,0.35384661061331013
8204,0.4514693902514925
8205,0.3200371724031564
8206,0.3328884017580862
8207,0.42899711132901075
8208,0.4167746169507806
8209,0.5045219112101249
8210,0.28549279023854235
8211,0.2753086151502373
8212,0.5140595278304823
8213,0.42053630937683184
8214,0.4258663688591119
8215,0.5920199313827037
8216,0.29021553697926705
8217,0.31873196034201423
8218,0.33977634402233675
8219,0.45133514905269845
8220,0.6249227872795279
8221,0.354296070504319
8222,0.3957151149304666
8223,0.3018947221206905
8224,0.36819536653701396
8225,0.7423277249692677
8226,0.6303163481175846
8227,0.5850501779636136
8228,0.32176834380938135
8229,0.4544347677269412
8230,0.35351421682322837
8231,0.3066178102553426
8232,0.3390521562044092
8233,0.40615750309160814
8234,0.43176362480675257
8235,0.5437421867851606
8236,0.6284102700432033
8237,0.42716149319928937
8238,0.2956211737517897
8239,0.35859815369462716
8240,0.3544002250869327
8241,0.5209159805734503
8242,0.4093897897796422
8243,0.39611324709549656
8244,0.43216327717891123
8245,0.29126214855693305
8246,0.22369452777042223
8247,0.3490116968506278
8248,0.7312137811085931
8249,0.27446455732498015
8250,0.5175801371394875
8251,0.40571729392751943
8252,0.6684711894734403
8253,0.4284051539558513
8254,0.32427706573184095
8255,0.4036698425046841
8256,0.32454765121003165
8257,0.43832540120050073
8258,0.47859057747002465
8259,0.5148526670109682
8260,0.5994893256093704
8261,0.6064744060509553
8262,0.35270038245426555
8263,0.501067394412343
8264,0.3592705628072313
8265,0.5803750052133122
8266,0.46689431184418667
8267,0.5463248333939932
8268,0.5304462666105226
8269,0.38628051109464195
8270,0.43977549560448526
8271,0.5117116655228985
8272,0.3722348680874727
8273,0.4602108956799666
8274,0.3031160965786228
8275,0.33633011399500107
8276,0.27805855155553527
8277,0.42102795414247585
8278,0.38969778059209675
8279,0.34845219459300253
8280,0.458793879200072
8281,0.44907448324194466
8282,0.6078595390898981
8283,0.4623890056480928
8284,0.3364754854739352
8285,0.2934623242783078
8286,0.3673229266645922
8287,0.43987951384035745
8288,0.3123145691641378
8289,0.46422718809960456
8290,0.37434941907702945
8291,0.41705124819584455
8292,0.4192372558873009
8293,0.5192001673206388
8294,0.663991883805425
8295,0.5011729104552601
8296,0.3885756616787728
8297,0.41110106841177446
8298,0.590503581204344
8299,0.32621123282760056
8300,0.5696700261307229
8301,0.5277252312270414
8302,0.3045600482721098
8303,0.518694052870563
8304,0.3085834829345498
8305,0.5955326029855744
8306,0.4538914353510811
8307,0.30702754136710947
8308,0.3141030577017819
8309,0.4045739252997474
8310,0.312741775565161
8311,0.35502516800680467
8312,0.31647062575104346
8313,0.6340670644704829
8314,0.6217433374163482
8315,0.397432877915864
8316,0.38348096382679553
8317,0.5188249509109566
8318,0.31698819776969234
8319,0.3610321926814975
8320,0.7058961976601549
8321,0.36846578659593904
8322,0.39298541550991495
8323,0.3183071033877418
8324,0.40882327381383626
8325,0.5208554105262154
8326,0.3781866468572945
8327,0.42413275245279847
8328,0.4882272108106933
8329,0.42554551330155066
8330,0.3728779040228831
8331,0.6202095512434026
8332,0.4353246010665631
8333,0.3753461499148996
8334,0.6113878657283547
8335,0.47695637942556524
8336,0.3526531018159275
8337,0.5349666446364132
8338,0.43987868057178886
8339,0.6139200529969554
8340,0.29133018491269813
8341,0.430121030939768
8342,0.5932748307556184
8343,0.2993747714243648
8344,0.45116501904048084
8345,0.3145060676774274
8346,0.348190678947839
8347,0.3692171625950277
8348,0.3995980319102997
8349,0.33705837066271715
8350,0.38968210433665584
8351,0.4009442063684531
8352,0.7083128594877014
8353,0.5535892386495577
8354,0.32391119166121546
8355,0.5392852177245293
8356,0.5260485784949904
8357,0.29482812170221406
8358,0.4888619390329953
8359,0.3104501127189174
8360,0.4920905972279652
8361,0.5056618189931003
8362,0.4375435547258929
8363,0.3362975480423374
8364,0.28887787136363086
8365,0.7678265457716015
8366,0.616353599460373
8367,0.580946992632485
8368,0.45153268194683205
8369,0.45757969098732004
8370,0.47568827115916146
8371,0.3299607342472553
8372,0.3139381887129942
8373,0.5700662908215209
8374,0.4187361644428126
8375,0.4873796297692698
8376,0.3026738814208285
8377,0.6802230537202617
8378,0.4806416230472467
8379,0.3303232544533333
8380,0.4133288732010615
8381,0.4562561346768924
8382,0.4626293400703384
8383,0.40279636932192275
8384,0.5232034651703685
8385,0.30052312893613214
8386,0.6447317772977579
8387,0.43908614086586073
8388,0.3689715463579736
8389,0.4768943017467992
8390,0.3873130048032776
8391,0.3694190873980195
8392,0.47922168854615393
8393,0.5257863604040829
8394,0.33242023670062304
8395,0.4341902021364261
8396,0.3034413016073949
8397,0.3198573363115748
8398,0.3192142269704693
8399,0.5582092908179069
8400,0.3376459037530247
8401,0.5658076654937
8402,0.3911151517223699
8403,0.43528784449882024
8404,0.29707784262082254
8405,0.4665743344326172
8406,0.6089896967978388
8407,0.6487060309260431
8408,0.37176387766869384
8409,0.4564248153449339
8410,0.48137787415573924
8411,0.42916840234795345
8412,0.39520875634285696
8413,0.4070567710455581
8414,0.36111612742815646
8415,0.28667420291989065
8416,0.26957906669070136
8417,0.45588052205214336
8418,0.6655107544030543
8419,0.3646741138419641
8420,0.28871712527670257
8421,0.4023476660484687
8422,0.37095312101367856
8423,0.32412671027021184
8424,0.5246906643238956
8425,0.45900591577860367
8426,0.35563925126351764
8427,0.3411126587719885
8428,0.5882264503660793
8429,0.5581666260119605
8430,0.3821247774325118
8431,0.38770651675356016
8432,0.3509788865480355
8433,0.36566629080222895
8434,0.33215982864535626
8435,0.45683129519379456
8436,0.4734904326877549
8437,0.33188556468495384
8438,0.2961896087690925
8439,0.42745249944007474
8440,0.5997956777379442
8441,0.4347525207487108
8442,0.6495132037083374
8443,0.5013976917391659
8444,0.6947172881089473
8445,0.44292787043861176
8446,0.30134795672571957
8447,0.4653949850365799
8448,0.2950902839137986
8449,0.4186353679645226
8450,0.37360050388675
8451,0.4715446152246865
8452,0.4202071177027406
8453,0.5671798711419097
8454,0.5174141294124335
8455,0.6483620574465006
8456,0.2823444832687093
8457,0.34559904887417586
8458,0.6976613716926001
8459,0.6299183763073576
8460,0.6017569769234778
8461,0.3568675649094671
8462,0.34038193396184996
8463,0.282639784161231
8464,0.3059161905024871
8465,0.29153878414134077
8466,0.4162949453119075
8467,0.33442281334078877
8468,0.43814410164319834
8469,0.30354732664225786
8470,0.4996873775777186
8471,0.5805120748217202
8472,0.5109914678054011
8473,0.2970417015038918
8474,0.42607347942477536
8475,0.5306793477499044
8476,0.4928280617141673
8477,0.4559757275481901
8478,0.3103447655643008
8479,0.37561767794849443
8480,0.3684107053995808
8481,0.3406620875396
8482,0.3710612846057788
8483,0.5187285196695637
8484,0.2963189849787584
8485,0.5551694363133924
8486,0.5418826433025772
8487,0.3835201455420784
8488,0.3768490202108655
8489,0.38425026466272433
8490,0.31736754219457564
8491,0.40299688069635187
8492,0.35214994149123113
8493,0.47221343199280347
8494,0.4773279972300888
8495,0.3542848139284445
8496,0.39027898831774677
8497,0.3721227658888415
8498,0.4508866207429477
8499,0.3147730390461215
8500,0.3897965366349149
8501,0.27033674032845306
8502,0.6283566026064631
8503,0.43178493700573706
8504,0.25815070478942287
8505,0.3054113989520352
8506,0.31894959968986936
8507,0.5114544057295485
8508,0.36345826260493297
8509,0.2802508160255419
8510,0.5545059288715662
8511,0.3141850420774604
8512,0.4854832695318858
8513,0.4986406656427302
8514,0.3719095018781646
8515,0.3102563035675388
8516,0.3344100330061832
8517,0.6175666564782011
8518,0.38623932686918033
8519,0.5000714447786985
8520,0.2822885020084125
8521,0.29944591404455395
8522,0.4316129326064067
8523,0.3713455747413343
8524,0.551655602367826
8525,0.37460122018188724
8526,0.6826342359063647
8527,0.505130992177675
8528,0.3585736798479854
8529,0.5345416999072091
8530,0.321030147577869
8531,0.3192239946842811
8532,0.3792851869023118
8533,0.4556337770407971
8534,0.5475046486909165
8535,0.3495841069186481
8536,0.5615062659095028
8537,0.36268364244823414
8538,0.6600835482594187
8539,0.4660724539606417
8540,0.4929402118729492
8541,0.46537541200705035
8542,0.31462767272482384
8543,0.487331827657185
8544,0.396455410834817
8545,0.5278606693968636
8546,0.33279249550953993
8547,0.47245009180388003
8548,0.3434705225563147
8549,0.4927526655850538
8550,0.3698616819207474
8551,0.3753279620391961
8552,0.3665378611663408
8553,0.5250617451747815
8554,0.4121313414096586
8555,0.630088643986358
8556,0.5265563842076643
8557,0.3231878519389767
8558,0.32523903679745336
8559,0.41834153853334316
8560,0.49137185737448597
8561,0.45489440948390675
8562,0.35362357127703214
8563,0.6941291625349597
8564,0.4232440545406585
8565,0.5501301408830768
8566,0.39092796286466736
8567,0.4039674036272815
8568,0.32021998798068063
8569,0.3982269045680694
8570,0.3204528211410982
8571,0.592240554995142
8572,0.3359024105164897
8573,0.3146121989933018
8574,0.37373189710557747
8575,0.521953008864151
8576,0.3462731358083879
8577,0.3407658130252485
8578,0.467890332295958
8579,0.4196390642515056
8580,0.4449999195725784
8581,0.4323937086085734
8582,0.4741082143684671
8583,0.4264287988143331
8584,0.39543689130133736
8585,0.7051109250666691
8586,0.33884146046824887
8587,0.5276306604680071
8588,0.2788008872706094
8589,0.3919415771202427
8590,0.45898588488226516
8591,0.3155254112258864
8592,0.38807168430772254
8593,0.3922859582976798
8594,0.6161292045092542
8595,0.5841788341903893
8596,0.5571936289884771
8597,0.41537847990774834
8598,0.35362487782600627
8599,0.45744164562021683
8600,0.4606890717795702
8601,0.3517349948601415
8602,0.3307126576221118
8603,0.616323181148036
8604,0.337156555784151
8605,0.5198063496798695
8606,0.3990254672535572
8607,0.3267808347458836
8608,0.45385476294508065
8609,0.3168249439789829
8610,0.33334378410699483
8611,0.3048115075003803
8612,0.42024345437354305
8613,0.33534971690130044
8614,0.3168512120308636
8615,0.4289960546527672
8616,0.664502015481461
8617,0.34183129724221584
8618,0.3369593779362598
8619,0.46258167618129375
8620,0.5362252920983624
8621,0.4015790280432922
8622,0.3159802437285127
8623,0.38224937311101725
8624,0.422004738752647
8625,0.6166823696949428
8626,0.5173093880870988
8627,0.2836509391624255
8628,0.36234073908307834
8629,0.576850849033784
8630,0.27483617162453317
8631,0.3522298538848444
8632,0.5492985286233176
8633,0.6098222897265538
8634,0.4609739881289148
8635,0.4018314593298567
8636,0.2956449062820284
8637,0.4502547543062982
8638,0.2966470527598333
8639,0.569824307149745
8640,0.36174482766381644
8641,0.5117065610227837
8642,0.5435961476912116
8643,0.4726487524730877
8644,0.4664717783790559
8645,0.3848837689238353
8646,0.43165496486396066
8647,0.3707267102574893
8648,0.3061174257777948
8649,0.5818091495627826
8650,0.6660214224122416
8651,0.5273828818976032
8652,0.5262710115077145
8653,0.2582152494976779
8654,0.3890918472233499
8655,0.4801105618614266
8656,0.34383634226441934
8657,0.41574666281524936
8658,0.48825129145508317
8659,0.4886941851555155
8660,0.5191402241657229
8661,0.32158223376856654
8662,0.35341277200260285
8663,0.34804568178068024
8664,0.42909231038225815
8665,0.5238321261392777
8666,0.3324744468483079
8667,0.4035396669029746
8668,0.2873728883723585
8669,0.35807559588853055
8670,0.29750503513962595
8671,0.36368721829289297
8672,0.5881714923390312
8673,0.272240395886517
8674,0.37767167211815733
8675,0.3521574358915141
8676,0.7148234629283257
8677,0.6866735639986455
8678,0.45795976978849456
8679,0.4648844931322011
8680,0.3026392793639323
8681,0.3769264525112333
8682,0.35301446037429246
8683,0.34835711790429186
8684,0.3168836982584965
8685,0.4458248062592022
8686,0.35913262114246725
8687,0.41001879805557423
8688,0.5106031284207848
8689,0.2859858298807545
8690,0.3316411807422355
8691,0.528413746331254
8692,0.3620657079991654
8693,0.41960921536899126
8694,0.42130538501330594
8695,0.6366774026301472
8696,0.5656186571652182
8697,0.6734816497496615
8698,0.30317065666055826
8699,0.49792466888559805
8700,0.3917327704882453
8701,0.35914384749253075
8702,0.37348274488902866
8703,0.482417385951636
8704,0.49960775063155594
8705,0.3101108451363058
8706,0.5189937001124629
8707,0.28520584587130554
8708,0.37910455261945064
8709,0.6417085739095906
8710,0.3646602398300955
8711,0.4052182105276565
8712,0.39655058371657803
8713,0.3055667925286599
8714,0.5034436837821324
8715,0.45383712153154826
8716,0.34514854096520187
8717,0.6867731281363644
8718,0.3869994352207265
8719,0.3357319383602556
8720,0.6896100342060038
8721,0.4451635328601208
8722,0.3296181429258024
8723,0.4700955134731656
8724,0.665747138900132
8725,0.4006715024602237
8726,0.3273751499540715
8727,0.5882574395128684
8728,0.5486329820032735
8729,0.6804355155969259
8730,0.5053447094504653
8731,0.4832455733811811
8732,0.32133874276536867
8733,0.4007919447263596
8734,0.43523277702731233
8735,0.420747830491423
8736,0.4499752503334223
8737,0.4864156250204302
8738,0.39320987062839163
8739,0.40387446225683815
8740,0.5444277898912807
8741,0.27838508933251793
8742,0.48435967758388454
8743,0.5754588364675964
8744,0.33776850227164784
8745,0.6463034515558949
8746,0.6252645652070132
8747,0.30728797372882183
8748,0.39084395214154055
8749,0.29909002673776514
8750,0.5263490808181345
8751,0.3729587514697563
8752,0.3970684062539858
8753,0.6320489955036199
8754,0.3764487891917871
8755,0.4400042257963293
8756,0.31835761901723175
8757,0.444434800045638
8758,0.4887344513917971
8759,0.46798916116313594
8760,0.395206068669606
8761,0.282848894319747
8762,0.3472390710817762
8763,0.3808533604224438
8764,0.3024243402807404
8765,0.3912248790181098
8766,0.5596638448346655
8767,0.6948898970820189
8768,0.49495529778883846
8769,0.49010591936444686
8770,0.6997042980121536
8771,0.46474620614824413
8772,0.558995476088947
8773,0.43663765744151484
8774,0.34857823683923456
8775,0.6066078850461482
8776,0.44329232608386465
8777,0.7143741114475319
8778,0.4691340900937285
8779,0.37346241387883616
8780,0.2856550492295915
8781,0.4409019892949076
8782,0.331747326312856
8783,0.30241999802041886
8784,0.4704387592593745
8785,0.3589445314482937
8786,0.2871445276696148
8787,0.4071099609889509
8788,0.674956237431684
8789,0.3492461396563522
8790,0.5227194041186755
8791,0.3309622471157504
8792,0.36800846781832625
8793,0.3648708303158905
8794,0.3183307435470999
8795,0.322492564162395
8796,0.6968666541911127
8797,0.32549327578894083
8798,0.41176894182554113
8799,0.47071960095819737
8800,0.32634910330051536
8801,0.2912157491000303
8802,0.3607104264718662
8803,0.6497111426343719
8804,0.46788380973123417
8805,0.39794185108836805
8806,0.4047538869147609
8807,0.5350797038267684
8808,0.4973288746949661
8809,0.45782574645695695
8810,0.3778669180588447
8811,0.4416785531307863
8812,0.34470090878061926
8813,0.6494633356352455
8814,0.34925387774293243
8815,0.4969395288743759
8816,0.5598935679160623
8817,0.5083462363499638
8818,0.4465025603231932
8819,0.41890804667048076
8820,0.22991317463774394
8821,0.6725554235679194
8822,0.40884042501882256
8823,0.6707938141595944
8824,0.6034306220986572
8825,0.46773628588552646
8826,0.5551806267437736
8827,0.6191426776541091
8828,0.5776482013212563
8829,0.5235144687607539
8830,0.3280664121600553
8831,0.49153101433255214
8832,0.377952744431427
8833,0.4997271063020057
8834,0.4343190266117831
8835,0.43057116287240105
8836,0.4145948006897821
8837,0.4753003345082965
8838,0.655684153507541
8839,0.27946299221468635
8840,0.40688129036555415
8841,0.5152357793281366
8842,0.429428183928054
8843,0.285359172476899
8844,0.4351059690715611
8845,0.4192518972124072
8846,0.27947049606954133
8847,0.4500309713443615
8848,0.3858571209884105
8849,0.2905878377850968
8850,0.4696616023072843
8851,0.446862753926953
8852,0.35523852672437384
8853,0.41311570304853984
8854,0.3491572142371287
8855,0.35275448659481456
8856,0.2859650857723417
8857,0.4944137107694928
8858,0.41049129035783893
8859,0.4319614553379466
8860,0.49365933831014375
8861,0.4096655567233924
8862,0.6960561694184021
8863,0.4922451577967167
8864,0.3251549977159016
8865,0.3529851162300838
8866,0.7274678649457812
8867,0.38776829980349364
8868,0.5315659974292931
8869,0.4311356852054309
8870,0.48205191953749427
8871,0.5452465446373
8872,0.6155270171227951
8873,0.39807461432727786
8874,0.5585442769083181
8875,0.6477091269670027
8876,0.5156866086949387
8877,0.59543350896839
8878,0.4399387022570758
8879,0.35238737450965973
8880,0.3273374625902147
8881,0.5349823268865793
8882,0.5850879375174832
8883,0.37825001319986057
8884,0.4410310113925771
8885,0.5271623970905129
8886,0.3694405578283368
8887,0.31354568294866075
8888,0.5967920112718779
8889,0.40757931309686835
8890,0.34842007881260845
8891,0.45698556511697097
8892,0.2825722778005008
8893,0.3901793041117066
8894,0.3432444071981833
8895,0.4434175648970334
8896,0.49335304558004567
8897,0.34464641680721864
8898,0.45176014354130073
8899,0.4308302159429284
8900,0.383696521525238
8901,0.3820097556234115
8902,0.3027437483332422
8903,0.30553534293946255
8904,0.45669403001050196
8905,0.4382746485700505
8906,0.6938959387603646
8907,0.31570049548657814
8908,0.3952404351326698
8909,0.4408518024859462
8910,0.35430050972562993
8911,0.4121945278903827
8912,0.5085859275053644
8913,0.3507514659108912
8914,0.42155375745033147
8915,0.41947969632289345
8916,0.2734649672492873
8917,0.31564272223036394
8918,0.46401396766818304
8919,0.4949015837640872
8920,0.29325664280150066
8921,0.46336847562378136
8922,0.47915591369936866
8923,0.6187816794155608
8924,0.5087453144459106
8925,0.3906795242202721
8926,0.4072305779111525
8927,0.33127260306904094
8928,0.31048630789952913
8929,0.4080149563761164
8930,0.37692112442719655
8931,0.5073532028810025
8932,0.33695724827360735
8933,0.2992445567144952
8934,0.33064339431630957
8935,0.2504903834453064
8936,0.29559613499292137
8937,0.5047411342651243
8938,0.3505924234642541
8939,0.49221433395368036
8940,0.5542733600093267
8941,0.6100794531754468
8942,0.5786897619803202
8943,0.2983533771558275
8944,0.539863530234809
8945,0.33895741984485733
8946,0.3632723234457191
8947,0.5684435561581891
8948,0.4426036315833053
8949,0.32364088668856267
8950,0.6659462084491965
8951,0.3838697086900363
8952,0.5860786924948477
8953,0.35061633683586463
8954,0.3540053085683793
8955,0.5580609258629347
8956,0.3483356148519519
8957,0.4177127821641308
8958,0.40844225701507325
8959,0.38378646829455804
8960,0.4133369545563087
8961,0.6222017897431342
8962,0.3786361695258075
8963,0.3573633865711357
8964,0.4854292061407053
8965,0.5227598259472933
8966,0.5063049263208268
8967,0.4629851650045578
8968,0.5332244872499468
8969,0.28790850526372297
8970,0.5786388118812267
8971,0.5043658608546492
8972,0.6207724495275327
8973,0.2843376889903584
8974,0.4866951993020981
8975,0.48157096371541835
8976,0.48178968168287717
8977,0.6515206483340903
8978,0.6788035584806419
8979,0.6550771350808057
8980,0.44232033139402943
8981,0.3928558717031323
8982,0.3801985663834652
8983,0.5879934555225023
8984,0.33052433110186646
8985,0.684053666883837
8986,0.6287328733948732
8987,0.3419954937036429
8988,0.6177043250671532
8989,0.5504833988357015
8990,0.6952181275108251
8991,0.5303551015675146
8992,0.3993827796089752
8993,0.6182592780643835
8994,0.6935494381169904
8995,0.6583579564239568
8996,0.4431714190143881
8997,0.402158322274113
8998,0.5678337226482949
8999,0.29200568866045434
9000,0.44880914744753764
9001,0.42770030451894053
9002,0.35990360663503995
9003,0.4376629707323135
9004,0.402868588602088
9005,0.5243841636634029
9006,0.48627094724998443
9007,0.5544738317622406
9008,0.3446326420569265
9009,0.4009166903600504
9010,0.4377272948643363
9011,0.3635458419827978
9012,0.37262985012959793
9013,0.32834913971795654
9014,0.6089202569905257
9015,0.7405672802737496
9016,0.2995228500875824
9017,0.31179131838392143
9018,0.410918871092994
9019,0.42607951940375194
9020,0.47458615431243273
9021,0.40479023874765363
9022,0.314007871475561
9023,0.503113519151154
9024,0.7075121690308854
9025,0.31870507623688743
9026,0.36323726205772777
9027,0.3646922441752825
9028,0.3760201248752703
9029,0.550225374699157
9030,0.34310997214620537
9031,0.5197912419682292
9032,0.5573903632909563
9033,0.2937584313028426
9034,0.6607690303260142
9035,0.31622853384546556
9036,0.5365266957363117
9037,0.5805540453559421
9038,0.2876242524089735
9039,0.5259910645290522
9040,0.39020725750571195
9041,0.5343216280190222
